TransactionID,CustomerID,Gender,Age,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,PurchaseMonth,PurchaseDayOfWeek,AgeGroup,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune,ProductCategory_Books,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports
T00847,C6091,2,0.730769230769231,0.0,0.47408163265306125,2023-01-15,UPI,0.568734483010651,1,Sunday,41-60,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
T00848,C1224,0,0.05769230769230771,1.0,0.3546938775510204,2023-03-25,Wallet,0.8152686467402895,3,Saturday,18-25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
T00849,C7684,2,0.9423076923076924,0.0,0.8814285714285715,2023-09-20,Cash,0.6798520752284957,9,Wednesday,60+,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T00850,C2527,1,0.7692307692307693,0.0,0.363469387755102,2023-03-27,Wallet,0.5219205625147983,3,Monday,41-60,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T00851,C4681,0,0.7500000000000001,0.75,0.17204081632653062,2023-06-03,Card,0.6505764057519207,6,Saturday,41-60,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
T00852,C2858,0,0.8076923076923078,0.25,0.9377551020408164,2023-11-02,UPI,0.8192505855648405,11,Thursday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T00853,C8560,0,0.3653846153846154,0.25,0.46469387755102043,2023-12-24,UPI,0.6933657079349714,12,Sunday,26-40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T00854,C2924,2,0.5961538461538463,0.5,0.12489795918367347,2023-09-26,Card,0.5454248045022555,9,Tuesday,41-60,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T00855,C3522,1,0.9615384615384616,0.25,0.9593877551020409,2023-04-12,UPI,0.8233798979165431,4,Wednesday,60+,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T00856,C9165,2,0.6923076923076924,0.25,0.7048979591836735,2023-10-18,Cash,0.7677556860424871,10,Wednesday,41-60,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T00857,C5781,2,0.6730769230769232,0.0,0.7275510204081632,2023-03-13,Wallet,0.6452548398524002,3,Monday,41-60,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
T00858,C9337,0,0.42307692307692313,0.0,0.5312244897959184,2023-03-08,UPI,0.5889545433714544,3,Wednesday,26-40,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T00859,C5479,2,0.07692307692307698,0.75,0.5351020408163265,2023-12-06,Card,0.8466269560962022,12,Wednesday,18-25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T00860,C7807,2,0.9615384615384616,0.0,0.33122448979591834,2023-06-20,Cash,0.5057006020056397,6,Tuesday,60+,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
T00861,C8905,1,0.8653846153846155,0.0,0.3293877551020408,2023-01-28,Card,0.5047324320583016,1,Saturday,60+,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T00862,C8736,2,0.3846153846153847,0.5,0.08285714285714285,2023-02-16,UPI,0.48228385014870045,2,Thursday,26-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
T00863,C4993,1,0.6346153846153847,0.25,0.8257142857142857,2023-06-08,UPI,0.7962509404850594,6,Thursday,41-60,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T00864,C8483,0,0.2692307692307693,0.0,0.833469387755102,2023-03-14,Wallet,0.669746401706747,3,Tuesday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
T00865,C3369,1,0.21153846153846156,0.25,0.07816326530612244,2023-06-27,Wallet,0.3987480047517352,6,Tuesday,26-40,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T00866,C7284,1,0.6346153846153847,0.0,0.45877551020408164,2023-08-23,UPI,0.5629208736101915,8,Wednesday,41-60,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
T00867,C4122,0,0.07692307692307698,0.25,0.7040816326530612,2023-07-22,Cash,0.767547411481572,7,Saturday,18-25,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
T00868,C9327,1,0.9615384615384616,0.25,0.19918367346938776,2023-03-26,UPI,0.5468045690339912,3,Sunday,60+,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T00869,C3236,1,0.6153846153846154,0.0,0.20734693877551022,2023-08-24,Wallet,0.4254218413804841,8,Thursday,41-60,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T00870,C2143,0,0.1923076923076924,0.75,0.756938775510204,2023-01-01,Cash,0.908773273342064,1,Sunday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
T00871,C5526,2,0.5000000000000001,1.0,0.28591836734693876,2023-12-04,UPI,0.7778073697033937,12,Monday,41-60,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
T00872,C7798,1,0.6538461538461539,0.0,0.5463265306122449,2023-03-17,Cash,0.5939486676048845,3,Friday,41-60,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
T00873,C6568,2,0.6538461538461539,0.5,0.9881632653061225,2023-04-13,Card,0.9037277723883298,4,Thursday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T00874,C9318,0,0.48076923076923084,0.5,0.64,2023-03-30,Cash,0.8254104926082059,3,Thursday,41-60,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
T00875,C5377,0,0.0961538461538462,1.0,0.39510204081632655,2023-06-04,Cash,0.8341911904075153,6,Sunday,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
T00876,C1042,2,0.42307692307692313,0.25,0.963469387755102,2023-06-07,UPI,0.8241487811804137,6,Wednesday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
T00877,C5634,1,0.2692307692307693,1.0,0.035510204081632656,2023-02-11,Wallet,0.4633218461477874,2,Saturday,26-40,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
T00878,C5891,2,0.25,0.25,0.47653061224489796,2023-04-05,Card,0.6978240504303695,4,Wednesday,26-40,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
T00879,C9022,0,0.8076923076923078,1.0,0.029795918367346942,2023-05-01,Wallet,0.44339765818912713,5,Monday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00880,C3434,0,0.40384615384615385,0.75,0.9624489795918367,2023-04-15,Wallet,0.9521613436716138,4,Saturday,26-40,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
T00881,C8316,1,0.40384615384615385,0.75,0.007755102040816326,2023-08-12,Wallet,0.2953771410969893,8,Saturday,26-40,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
T00882,C9824,0,0.4423076923076924,0.0,0.7718367346938776,2023-02-16,Cash,0.6558921113482151,2,Thursday,41-60,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T00883,C8935,2,0.34615384615384615,0.25,0.4753061224489796,2023-05-06,UPI,0.6973677941048108,5,Saturday,26-40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T00884,C6654,2,0.25,0.25,0.2189795918367347,2023-03-20,Wallet,0.5627633149764147,3,Monday,26-40,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T00885,C6446,2,0.9230769230769232,0.0,0.673265306122449,2023-12-17,UPI,0.6313215537206943,12,Sunday,60+,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
T00886,C9903,2,0.7500000000000001,0.5,0.06183673469387755,2023-10-12,UPI,0.44021490836634525,10,Thursday,41-60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T00887,C7180,1,0.6346153846153847,0.5,0.8918367346938776,2023-07-11,Wallet,0.8851611029041112,7,Tuesday,41-60,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
T00888,C8460,2,0.576923076923077,0.25,0.8818367346938776,2023-01-03,Wallet,0.8081289236878374,1,Tuesday,41-60,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T00889,C6272,1,0.6730769230769232,0.0,0.0653061224489796,2023-09-02,UPI,0.24493012366327338,9,Saturday,41-60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T00890,C4090,0,1.0,0.75,0.5638775510204082,2023-03-23,Card,0.855967875113372,3,Thursday,60+,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
T00891,C4912,0,0.9230769230769232,0.5,0.027142857142857142,2023-06-26,UPI,0.33897960273570404,6,Monday,60+,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
T00892,C7274,1,0.7884615384615384,0.0,0.11591836734693878,2023-02-21,UPI,0.330600977512273,2,Tuesday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00893,C4826,1,0.0,0.75,0.7855102040816326,2023-08-30,Card,0.9154496016919204,8,Wednesday,18-25,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T00894,C7730,0,0.13461538461538464,0.25,0.1589795918367347,2023-10-09,Wallet,0.5094182602302727,10,Monday,18-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
T00895,C1715,0,0.8076923076923078,0.75,0.6938775510204082,2023-12-18,UPI,0.8931248716062156,12,Monday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T00896,C6213,2,0.42307692307692313,0.25,0.503061224489796,2023-07-21,UPI,0.7074429329591955,7,Friday,26-40,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
T00897,C8749,1,0.5384615384615385,0.0,0.45918367346938777,2023-12-24,Cash,0.5630782981514978,12,Sunday,41-60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T00898,C7246,0,0.28846153846153855,0.5,0.5302040816326531,2023-04-19,Wallet,0.7917810113194613,4,Wednesday,26-40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
T00899,C7325,1,0.7884615384615384,1.0,0.5779591836734694,2023-08-30,Cash,0.9016451639176876,8,Wednesday,41-60,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
T00900,C3492,0,0.7500000000000001,0.5,0.6691836734693878,2023-12-09,UPI,0.8334082890498454,12,Saturday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
T00901,C9115,1,0.7500000000000001,0.0,0.133265306122449,2023-07-12,Cash,0.35272538370703554,7,Wednesday,41-60,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
T00902,C1606,1,0.28846153846153855,0.0,0.9302040816326531,2023-08-26,Cash,0.6895930071142392,8,Saturday,26-40,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
T00903,C3068,0,0.03846153846153849,0.25,0.523469387755102,2023-12-28,Card,0.714516011255569,12,Thursday,18-25,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T00904,C9229,2,0.826923076923077,0.75,0.8255102040816327,2023-05-05,Cash,0.9244092552288196,5,Friday,60+,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T00905,C6439,2,0.3846153846153847,0.5,0.07857142857142857,2023-02-19,Card,0.47444849324795146,2,Sunday,26-40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
T00906,C2644,2,0.46153846153846156,1.0,0.6575510204081633,2023-07-18,Cash,0.9247436259360488,7,Tuesday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00907,C8213,0,0.9615384615384616,0.75,0.4987755102040816,2023-03-07,Card,0.8341185019991254,3,Tuesday,60+,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T00908,C2633,0,0.13461538461538464,0.0,0.759795918367347,2023-06-12,UPI,0.6530599668384128,6,Monday,18-25,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
T00909,C9617,2,0.46153846153846156,1.0,0.8246938775510204,2023-03-10,Cash,0.9655041595911363,3,Friday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00910,C8486,0,0.3076923076923077,1.0,0.20285714285714287,2023-07-24,Card,0.7193110095183411,7,Monday,26-40,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T00911,C1251,0,0.6538461538461539,0.25,0.6251020408163266,2023-06-17,Card,0.7461996879668468,6,Saturday,41-60,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T00912,C3361,2,0.8846153846153847,0.5,0.1716326530612245,2023-05-25,Cash,0.5969865066590424,5,Thursday,60+,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T00913,C7717,0,0.34615384615384615,0.0,0.04877551020408163,2023-12-12,Cash,0.20540358198054454,12,Tuesday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
T00914,C3529,0,0.019230769230769273,1.0,0.37448979591836734,2023-08-06,Cash,0.8247807126631667,8,Sunday,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00915,C2225,1,0.6346153846153847,0.5,0.07979591836734695,2023-11-02,Cash,0.47672123777685493,11,Thursday,41-60,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
T00916,C8692,1,1.0,0.75,0.017346938775510204,2023-07-21,UPI,0.349508366536463,7,Friday,60+,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
T00917,C5342,2,0.9423076923076924,0.25,0.23183673469387758,2023-10-01,Cash,0.5724363494313219,10,Sunday,60+,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
T00918,C6546,1,0.4423076923076924,0.5,0.17571428571428574,2023-02-06,Card,0.6008753778172017,2,Monday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T00919,C7512,1,0.6153846153846154,0.25,0.5395918367346939,2023-06-27,Wallet,0.7199185883214817,6,Tuesday,41-60,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
T00920,C2315,0,0.980769230769231,0.5,0.7283673469387755,2023-09-08,UPI,0.8486374691221207,9,Friday,60+,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T00921,C6383,1,0.6153846153846154,0.75,0.3783673469387755,2023-12-09,Cash,0.7853169645187777,12,Saturday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00922,C9742,0,0.5384615384615385,0.0,0.2844897959183673,2023-10-28,Cash,0.4793379539116246,10,Saturday,41-60,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T00923,C7226,1,0.5961538461538463,0.5,0.14714285714285716,2023-01-14,Cash,0.5717619454337689,1,Saturday,41-60,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
T00924,C6188,2,0.03846153846153849,0.0,0.3193877551020408,2023-04-24,Card,0.499370496489291,4,Monday,18-25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T00925,C8994,0,0.34615384615384615,1.0,0.6165306122448979,2023-11-08,Card,0.9131994704166265,11,Wednesday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T00926,C9864,1,0.7884615384615384,1.0,0.8985714285714286,2023-04-02,Cash,0.9810054570834851,4,Sunday,41-60,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
T00927,C1588,0,0.23076923076923084,0.75,0.00816326530612245,2023-05-01,Card,0.2980339023861792,5,Monday,26-40,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
T00928,C2121,2,0.3846153846153847,0.75,0.08775510204081632,2023-07-08,Cash,0.5440346705766522,7,Saturday,26-40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
T00929,C4846,2,0.6153846153846154,1.0,0.4340816326530612,2023-07-05,Cash,0.8507759186602925,7,Wednesday,41-60,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
T00930,C5708,0,0.0961538461538462,0.25,0.07183673469387755,2023-06-24,Cash,0.3864909821344319,6,Saturday,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
T00931,C4727,2,0.11538461538461542,1.0,0.18510204081632653,2023-09-14,Wallet,0.703986057813072,9,Thursday,18-25,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
T00932,C2480,2,0.1923076923076924,1.0,0.08020408163265305,2023-01-01,Card,0.5719120256244526,1,Sunday,26-40,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
T00933,C8110,1,0.9423076923076924,0.0,0.5085714285714286,2023-11-09,Card,0.5812010599947773,11,Thursday,60+,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
T00934,C2612,2,0.6538461538461539,0.25,0.1253061224489796,2023-11-03,Cash,0.47098614379241066,11,Friday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T00935,C2646,1,0.6538461538461539,0.0,0.44081632653061226,2023-07-23,Cash,0.5558581082519357,7,Sunday,41-60,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T00936,C8269,0,0.0,1.0,0.5504081632653062,2023-02-09,Wallet,0.8929265932885161,2,Thursday,18-25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
T00937,C3725,2,0.7692307692307693,0.0,0.6344897959183673,2023-11-27,UPI,0.6206847274294677,11,Monday,41-60,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
T00938,C5906,0,0.07692307692307698,0.5,0.45122448979591834,2023-04-28,Card,0.7631452616091491,4,Friday,18-25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
T00939,C1474,2,0.25,0.25,0.2846938775510204,2023-03-12,Wallet,0.6076138929103779,3,Sunday,26-40,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
T00940,C1753,1,0.8076923076923078,0.75,0.23020408163265307,2023-09-13,Card,0.6994121429008248,9,Wednesday,41-60,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
T00941,C6314,2,0.7692307692307693,0.25,0.9753061224489796,2023-04-07,Wallet,0.8263606376235294,4,Friday,41-60,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
T00942,C1919,0,0.9423076923076924,1.0,0.7702040816326531,2023-01-23,Card,0.9531763180287735,1,Monday,60+,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
T00943,C5806,2,0.25,0.0,0.20040816326530614,2023-04-19,Wallet,0.4197040133617539,4,Wednesday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
T00944,C6873,1,0.826923076923077,0.0,0.2110204081632653,2023-06-04,UPI,0.4283788571479997,6,Sunday,60+,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T00945,C7141,0,0.5192307692307693,0.25,0.5336734693877551,2023-08-11,Cash,0.7179536464296431,8,Friday,41-60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
T00946,C8056,1,0.11538461538461542,0.5,0.2473469387755102,2023-02-17,Wallet,0.6584467776687454,2,Friday,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T00947,C3385,2,0.25,0.75,0.976530612244898,2023-06-23,Card,0.9547925675299095,6,Friday,26-40,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
T00948,C5000,2,0.6538461538461539,0.5,0.6908163265306122,2023-07-16,Cash,0.8391212493350523,7,Sunday,41-60,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
T00949,C9702,1,0.8461538461538461,0.25,0.746938775510204,2023-12-01,Cash,0.7781766527664936,12,Friday,60+,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
T00950,C7751,0,0.9038461538461539,0.25,0.20448979591836736,2023-04-03,Card,0.5512190231024817,4,Monday,60+,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T00951,C3950,1,0.9423076923076924,0.75,0.8722448979591837,2023-08-06,Card,0.9343556633268636,8,Sunday,60+,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
T00952,C3785,0,0.5192307692307693,0.25,0.8820408163265306,2023-03-19,UPI,0.8081707540418989,3,Sunday,41-60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T00953,C3868,0,0.7884615384615384,0.0,0.4020408163265306,2023-05-26,Card,0.5396219177767051,5,Friday,41-60,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T00954,C2293,0,1.0,0.25,0.9661224489795919,2023-06-09,Card,0.8246468468755624,6,Friday,60+,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T00955,C7267,1,0.07692307692307698,1.0,0.7989795918367347,2023-07-18,Cash,0.9597887566748772,7,Tuesday,18-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
T00956,C4945,0,0.9038461538461539,0.75,0.8191836734693878,2023-12-12,Cash,0.9230207412759465,12,Tuesday,60+,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
T00957,C9153,1,0.826923076923077,0.5,0.4689795918367347,2023-09-04,Card,0.7699799506705233,9,Monday,60+,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
T00958,C3344,1,0.17307692307692313,0.25,0.5381632653061225,2023-01-18,Card,0.7194461996028315,1,Wednesday,26-40,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
T00959,C4804,1,0.019230769230769273,0.5,0.8069387755102041,2023-05-14,UPI,0.8670934684225396,5,Sunday,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
T00960,C8555,2,0.5576923076923077,0.5,0.37755102040816324,2023-08-04,Card,0.7317322185967191,8,Friday,41-60,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
T00961,C5161,2,0.8653846153846155,0.0,0.15346938775510205,2023-04-02,Card,0.37554508275958465,4,Sunday,60+,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
T00962,C8529,2,0.40384615384615385,1.0,0.4410204081632653,2023-03-25,Wallet,0.8535783562074662,3,Saturday,26-40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
T00963,C5183,0,0.03846153846153849,0.75,0.49510204081632647,2023-07-23,UPI,0.8328052023899596,7,Sunday,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
T00964,C1153,2,0.0961538461538462,0.5,0.13836734693877553,2023-12-16,Wallet,0.5618151343874195,12,Saturday,18-25,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
T00965,C8622,2,0.07692307692307698,0.0,0.59,2023-09-22,UPI,0.6076757260464613,9,Friday,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
T00966,C5712,2,0.05769230769230771,0.25,0.9336734693877551,2023-02-24,Card,0.8184610258349388,2,Friday,18-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
T00967,C9955,0,0.21153846153846156,0.5,0.4051020408163265,2023-08-27,Wallet,0.744112223777558,8,Sunday,26-40,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
T00968,C3588,1,0.9615384615384616,0.5,0.34408163265306124,2023-02-12,UPI,0.7154850063801091,2,Sunday,60+,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00969,C2210,2,0.3076923076923077,0.25,0.13040816326530613,2023-06-27,UPI,0.47734763128053903,6,Tuesday,26-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
T00970,C8237,1,0.6730769230769232,0.25,0.12551020408163266,2023-12-18,Card,0.47124484848474923,12,Monday,41-60,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
T00971,C6661,1,0.07692307692307698,1.0,0.826734693877551,2023-02-21,Cash,0.9659502883705883,2,Tuesday,18-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T00972,C5901,1,0.6923076923076924,0.0,0.1006122448979592,2023-12-02,UPI,0.3086067128176667,12,Saturday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T00973,C7951,1,1.0,0.25,0.3551020408163265,2023-07-27,UPI,0.646010144392546,7,Thursday,60+,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
T00974,C5097,2,0.2692307692307693,0.25,0.02183673469387755,2023-01-07,Card,0.2422749514007302,1,Saturday,26-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T00975,C8484,0,0.3076923076923077,1.0,0.36122448979591837,2023-03-24,Cash,0.8184610258349388,3,Friday,26-40,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
T00976,C5949,2,0.5000000000000001,0.75,0.7826530612244899,2023-06-13,Cash,0.9147927087323694,6,Tuesday,41-60,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
T00977,C4263,0,0.46153846153846156,1.0,0.6436734693877552,2023-03-07,Cash,0.920918229552142,3,Tuesday,41-60,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
T00978,C7302,2,0.5384615384615385,0.5,0.3140816326530612,2023-10-22,Wallet,0.6996002965381142,10,Sunday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T00979,C8916,2,0.7692307692307693,0.25,0.8151020408163265,2023-09-17,UPI,0.7939165717065838,9,Sunday,41-60,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T00980,C2747,1,0.48076923076923084,0.75,0.17469387755102042,2023-07-16,Cash,0.6531083323308756,7,Sunday,41-60,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T00981,C4886,0,0.5192307692307693,0.0,0.5689795918367347,2023-12-18,Wallet,0.6011957898579458,12,Monday,41-60,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
T00982,C7248,2,0.3846153846153847,0.0,0.34877551020408165,2023-08-21,Cash,0.514705067320581,8,Monday,26-40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T00983,C6881,0,0.019230769230769273,0.75,0.9871428571428571,2023-01-06,Wallet,0.9567510768202924,1,Friday,18-25,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
T00984,C5847,0,0.46153846153846156,0.0,0.8820408163265306,2023-09-06,Cash,0.6799775804859648,9,Wednesday,41-60,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
T00985,C5837,2,0.826923076923077,0.25,0.8591836734693877,2023-12-01,Cash,0.8034259459954133,12,Friday,60+,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
T00986,C1359,0,0.13461538461538464,0.0,0.5238775510204081,2023-12-10,UPI,0.58647533362395,12,Sunday,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
T00987,C7484,2,0.6538461538461539,0.25,0.5212244897959184,2023-07-25,UPI,0.7137510808145094,7,Tuesday,41-60,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
T00988,C5497,2,0.0,0.25,0.7589795918367347,2023-08-05,Cash,0.7810562506748956,8,Saturday,18-25,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
T00989,C1132,1,0.7884615384615384,0.25,0.2573469387755102,2023-01-28,UPI,0.5902497403612595,1,Saturday,41-60,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
T00990,C1803,1,0.8846153846153847,0.0,0.843265306122449,2023-06-05,UPI,0.6718558908543332,6,Monday,60+,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T00991,C9138,0,0.7500000000000001,0.25,0.17653061224489797,2023-08-06,Wallet,0.5266749377588137,8,Sunday,41-60,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T00992,C5689,1,0.07692307692307698,1.0,0.21734693877551023,2023-05-13,UPI,0.730940173947009,5,Saturday,18-25,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
T00993,C4770,0,0.9230769230769232,1.0,0.3657142857142857,2023-11-21,Wallet,0.8206242570318928,11,Tuesday,60+,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
T00994,C6772,2,0.9038461538461539,0.25,0.6077551020408163,2023-03-01,UPI,0.7411616402033286,3,Wednesday,60+,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
T00995,C4588,1,0.7115384615384616,0.25,0.6444897959183673,2023-11-06,Wallet,0.751672685577543,11,Monday,41-60,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
